"dico","cases","recovered","deaths","date"
"0101",42,0,0,2020-04-24 00:00:00
"0102",61,0,0,2020-04-24 00:00:00
"0103",28,0,0,2020-04-24 00:00:00
"0104",30,0,0,2020-04-24 00:00:00
"0105",243,0,0,2020-04-24 00:00:00
"0106",10,0,0,2020-04-24 00:00:00
"0107",63,0,0,2020-04-24 00:00:00
"0108",52,0,0,2020-04-24 00:00:00
"0109",356,0,0,2020-04-24 00:00:00
"0110",95,0,0,2020-04-24 00:00:00
"0111",14,0,0,2020-04-24 00:00:00
"0112",8,0,0,2020-04-24 00:00:00
"0113",149,0,0,2020-04-24 00:00:00
"0114",17,0,0,2020-04-24 00:00:00
"0115",534,0,0,2020-04-24 00:00:00
"0116",55,0,0,2020-04-24 00:00:00
"0117",29,0,0,2020-04-24 00:00:00
"0118",17,0,0,2020-04-24 00:00:00
"0119",85,0,0,2020-04-24 00:00:00
"0202",3,0,0,2020-04-24 00:00:00
"0205",9,0,0,2020-04-24 00:00:00
"0207",3,0,0,2020-04-24 00:00:00
"0210",29,0,0,2020-04-24 00:00:00
"0211",3,0,0,2020-04-24 00:00:00
"0213",18,0,0,2020-04-24 00:00:00
"0301",43,0,0,2020-04-24 00:00:00
"0302",191,0,0,2020-04-24 00:00:00
"0303",950,0,0,2020-04-24 00:00:00
"0304",10,0,0,2020-04-24 00:00:00
"0305",16,0,0,2020-04-24 00:00:00
"0306",40,0,0,2020-04-24 00:00:00
"0307",72,0,0,2020-04-24 00:00:00
"0308",460,0,0,2020-04-24 00:00:00
"0309",35,0,0,2020-04-24 00:00:00
"0310",9,0,0,2020-04-24 00:00:00
"0311",24,0,0,2020-04-24 00:00:00
"0312",305,0,0,2020-04-24 00:00:00
"0313",135,0,0,2020-04-24 00:00:00
"0314",69,0,0,2020-04-24 00:00:00
"0401",4,0,0,2020-04-24 00:00:00
"0402",99,0,0,2020-04-24 00:00:00
"0403",6,0,0,2020-04-24 00:00:00
"0405",19,0,0,2020-04-24 00:00:00
"0406",7,0,0,2020-04-24 00:00:00
"0407",17,0,0,2020-04-24 00:00:00
"0409",21,0,0,2020-04-24 00:00:00
"0410",5,0,0,2020-04-24 00:00:00
"0411",7,0,0,2020-04-24 00:00:00
"0412",24,0,0,2020-04-24 00:00:00
"0502",5,0,0,2020-04-24 00:00:00
"0503",7,0,0,2020-04-24 00:00:00
"0509",4,0,0,2020-04-24 00:00:00
"0601",7,0,0,2020-04-24 00:00:00
"0602",43,0,0,2020-04-24 00:00:00
"0603",368,0,0,2020-04-24 00:00:00
"0604",61,0,0,2020-04-24 00:00:00
"0605",17,0,0,2020-04-24 00:00:00
"0606",9,0,0,2020-04-24 00:00:00
"0607",12,0,0,2020-04-24 00:00:00
"0608",4,0,0,2020-04-24 00:00:00
"0609",13,0,0,2020-04-24 00:00:00
"0610",16,0,0,2020-04-24 00:00:00
"0611",12,0,0,2020-04-24 00:00:00
"0613",14,0,0,2020-04-24 00:00:00
"0614",3,0,0,2020-04-24 00:00:00
"0615",19,0,0,2020-04-24 00:00:00
"0616",34,0,0,2020-04-24 00:00:00
"0617",4,0,0,2020-04-24 00:00:00
"0705",19,0,0,2020-04-24 00:00:00
"0706",4,0,0,2020-04-24 00:00:00
"0709",3,0,0,2020-04-24 00:00:00
"0711",6,0,0,2020-04-24 00:00:00
"0712",7,0,0,2020-04-24 00:00:00
"0801",68,0,0,2020-04-24 00:00:00
"0804",3,0,0,2020-04-24 00:00:00
"0805",58,0,0,2020-04-24 00:00:00
"0806",7,0,0,2020-04-24 00:00:00
"0807",4,0,0,2020-04-24 00:00:00
"0808",60,0,0,2020-04-24 00:00:00
"0809",3,0,0,2020-04-24 00:00:00
"0810",15,0,0,2020-04-24 00:00:00
"0811",33,0,0,2020-04-24 00:00:00
"0813",21,0,0,2020-04-24 00:00:00
"0814",32,0,0,2020-04-24 00:00:00
"0816",14,0,0,2020-04-24 00:00:00
"0902",6,0,0,2020-04-24 00:00:00
"0903",9,0,0,2020-04-24 00:00:00
"0904",3,0,0,2020-04-24 00:00:00
"0906",15,0,0,2020-04-24 00:00:00
"0907",20,0,0,2020-04-24 00:00:00
"0908",3,0,0,2020-04-24 00:00:00
"0910",22,0,0,2020-04-24 00:00:00
"0912",8,0,0,2020-04-24 00:00:00
"0913",17,0,0,2020-04-24 00:00:00
"0914",79,0,0,2020-04-24 00:00:00
"1001",24,0,0,2020-04-24 00:00:00
"1002",26,0,0,2020-04-24 00:00:00
"1003",5,0,0,2020-04-24 00:00:00
"1004",4,0,0,2020-04-24 00:00:00
"1005",3,0,0,2020-04-24 00:00:00
"1006",15,0,0,2020-04-24 00:00:00
"1008",4,0,0,2020-04-24 00:00:00
"1009",63,0,0,2020-04-24 00:00:00
"1010",14,0,0,2020-04-24 00:00:00
"1013",3,0,0,2020-04-24 00:00:00
"1014",10,0,0,2020-04-24 00:00:00
"1015",39,0,0,2020-04-24 00:00:00
"1016",6,0,0,2020-04-24 00:00:00
"1101",16,0,0,2020-04-24 00:00:00
"1102",5,0,0,2020-04-24 00:00:00
