"dico","cases","recovered","deaths","date"
"0907",18,0,0,2020-04-20 00:00:00
"0908",3,0,0,2020-04-20 00:00:00
"0910",23,0,0,2020-04-20 00:00:00
"0912",8,0,0,2020-04-20 00:00:00
"0913",17,0,0,2020-04-20 00:00:00
"0914",82,0,0,2020-04-20 00:00:00
"1001",12,0,0,2020-04-20 00:00:00
"1002",26,0,0,2020-04-20 00:00:00
"1003",5,0,0,2020-04-20 00:00:00
"1004",4,0,0,2020-04-20 00:00:00
"1005",3,0,0,2020-04-20 00:00:00
"1006",10,0,0,2020-04-20 00:00:00
"1008",4,0,0,2020-04-20 00:00:00
"1009",54,0,0,2020-04-20 00:00:00
"1010",14,0,0,2020-04-20 00:00:00
"1012",3,0,0,2020-04-20 00:00:00
"1013",3,0,0,2020-04-20 00:00:00
"1014",9,0,0,2020-04-20 00:00:00
"1015",39,0,0,2020-04-20 00:00:00
"1016",6,0,0,2020-04-20 00:00:00
"1101",15,0,0,2020-04-20 00:00:00
"1102",4,0,0,2020-04-20 00:00:00
"1103",5,0,0,2020-04-20 00:00:00
"1104",4,0,0,2020-04-20 00:00:00
"1105",286,0,0,2020-04-20 00:00:00
"1106",1060,0,0,2020-04-20 00:00:00
"1107",260,0,0,2020-04-20 00:00:00
"1108",5,0,0,2020-04-20 00:00:00
"1109",65,0,0,2020-04-20 00:00:00
"1110",197,0,0,2020-04-20 00:00:00
"1111",502,0,0,2020-04-20 00:00:00
"1113",30,0,0,2020-04-20 00:00:00
"1114",99,0,0,2020-04-20 00:00:00
"1115",227,0,0,2020-04-20 00:00:00
"1116",163,0,0,2020-04-20 00:00:00
"1207",7,0,0,2020-04-20 00:00:00
"1214",6,0,0,2020-04-20 00:00:00
"1301",60,0,0,2020-04-20 00:00:00
"1302",8,0,0,2020-04-20 00:00:00
"1303",235,0,0,2020-04-20 00:00:00
"1304",837,0,0,2020-04-20 00:00:00
"1305",144,0,0,2020-04-20 00:00:00
"1306",744,0,0,2020-04-20 00:00:00
"1307",56,0,0,2020-04-20 00:00:00
"1308",876,0,0,2020-04-20 00:00:00
"1309",204,0,0,2020-04-20 00:00:00
"1310",220,0,0,2020-04-20 00:00:00
"1311",120,0,0,2020-04-20 00:00:00
"1312",1068,0,0,2020-04-20 00:00:00
"1313",88,0,0,2020-04-20 00:00:00
"1314",249,0,0,2020-04-20 00:00:00
"1315",592,0,0,2020-04-20 00:00:00
"1316",197,0,0,2020-04-20 00:00:00
"1317",1060,0,0,2020-04-20 00:00:00
"1318",108,0,0,2020-04-20 00:00:00
"1401",7,0,0,2020-04-20 00:00:00
"1402",6,0,0,2020-04-20 00:00:00
"1403",13,0,0,2020-04-20 00:00:00
"1404",6,0,0,2020-04-20 00:00:00
"1405",28,0,0,2020-04-20 00:00:00
"1406",22,0,0,2020-04-20 00:00:00
"1407",6,0,0,2020-04-20 00:00:00
"1409",24,0,0,2020-04-20 00:00:00
"1414",12,0,0,2020-04-20 00:00:00
"1415",7,0,0,2020-04-20 00:00:00
"1416",60,0,0,2020-04-20 00:00:00
"1418",10,0,0,2020-04-20 00:00:00
"1419",10,0,0,2020-04-20 00:00:00
"1420",3,0,0,2020-04-20 00:00:00
"1421",29,0,0,2020-04-20 00:00:00
"1501",5,0,0,2020-04-20 00:00:00
"1502",13,0,0,2020-04-20 00:00:00
"1503",164,0,0,2020-04-20 00:00:00
"1504",81,0,0,2020-04-20 00:00:00
"1505",7,0,0,2020-04-20 00:00:00
"1506",61,0,0,2020-04-20 00:00:00
"1507",41,0,0,2020-04-20 00:00:00
"1508",19,0,0,2020-04-20 00:00:00
"1509",13,0,0,2020-04-20 00:00:00
"1510",139,0,0,2020-04-20 00:00:00
"1511",20,0,0,2020-04-20 00:00:00
"1512",61,0,0,2020-04-20 00:00:00
"1513",4,0,0,2020-04-20 00:00:00
"1601",51,0,0,2020-04-20 00:00:00
"1602",13,0,0,2020-04-20 00:00:00
"1603",32,0,0,2020-04-20 00:00:00
"1604",58,0,0,2020-04-20 00:00:00
"1605",7,0,0,2020-04-20 00:00:00
"1606",5,0,0,2020-04-20 00:00:00
"1607",22,0,0,2020-04-20 00:00:00
"1608",7,0,0,2020-04-20 00:00:00
"1609",128,0,0,2020-04-20 00:00:00
"1610",6,0,0,2020-04-20 00:00:00
"1703",21,0,0,2020-04-20 00:00:00
"1707",4,0,0,2020-04-20 00:00:00
"1708",48,0,0,2020-04-20 00:00:00
"1709",3,0,0,2020-04-20 00:00:00
"1710",4,0,0,2020-04-20 00:00:00
"1711",3,0,0,2020-04-20 00:00:00
"1712",5,0,0,2020-04-20 00:00:00
"1713",3,0,0,2020-04-20 00:00:00
"1714",147,0,0,2020-04-20 00:00:00
"1802",11,0,0,2020-04-20 00:00:00
"1803",101,0,0,2020-04-20 00:00:00
"1804",8,0,0,2020-04-20 00:00:00
"1805",29,0,0,2020-04-20 00:00:00
"1806",61,0,0,2020-04-20 00:00:00
"1807",11,0,0,2020-04-20 00:00:00
"1808",4,0,0,2020-04-20 00:00:00
"1809",14,0,0,2020-04-20 00:00:00
"1810",7,0,0,2020-04-20 00:00:00
"1813",61,0,0,2020-04-20 00:00:00
"1814",8,0,0,2020-04-20 00:00:00
"1816",8,0,0,2020-04-20 00:00:00
"1817",7,0,0,2020-04-20 00:00:00
"1821",13,0,0,2020-04-20 00:00:00
"1823",75,0,0,2020-04-20 00:00:00
"1824",5,0,0,2020-04-20 00:00:00
"3102",34,0,0,2020-04-20 00:00:00
"3103",26,0,0,2020-04-20 00:00:00
"3105",5,0,0,2020-04-20 00:00:00
"3108",6,0,0,2020-04-20 00:00:00
"3201",7,0,0,2020-04-20 00:00:00
"4203",7,0,0,2020-04-20 00:00:00
"4302",7,0,0,2020-04-20 00:00:00
"4501",4,0,0,2020-04-20 00:00:00
"4502",6,0,0,2020-04-20 00:00:00
"4602",5,0,0,2020-04-20 00:00:00
"4603",3,0,0,2020-04-20 00:00:00
"4701",6,0,0,2020-04-20 00:00:00
