"dico","cases","recovered","deaths","date"
"0101",62,0,0,2020-05-15 00:00:00
"0102",87,0,0,2020-05-15 00:00:00
"0103",42,0,0,2020-05-15 00:00:00
"0104",39,0,0,2020-05-15 00:00:00
"0105",324,0,0,2020-05-15 00:00:00
"0106",19,0,0,2020-05-15 00:00:00
"0107",79,0,0,2020-05-15 00:00:00
"0108",93,0,0,2020-05-15 00:00:00
"0109",450,0,0,2020-05-15 00:00:00
"0110",120,0,0,2020-05-15 00:00:00
"0111",17,0,0,2020-05-15 00:00:00
"0112",17,0,0,2020-05-15 00:00:00
"0113",193,0,0,2020-05-15 00:00:00
"0114",34,0,0,2020-05-15 00:00:00
"0115",640,0,0,2020-05-15 00:00:00
"0116",66,0,0,2020-05-15 00:00:00
"0117",42,0,0,2020-05-15 00:00:00
"0118",21,0,0,2020-05-15 00:00:00
"0119",153,0,0,2020-05-15 00:00:00
"0202",9,0,0,2020-05-15 00:00:00
"0205",13,0,0,2020-05-15 00:00:00
"0207",4,0,0,2020-05-15 00:00:00
"0210",68,0,0,2020-05-15 00:00:00
"0211",7,0,0,2020-05-15 00:00:00
"0213",14,0,0,2020-05-15 00:00:00
"0301",72,0,0,2020-05-15 00:00:00
"0302",282,0,0,2020-05-15 00:00:00
"0303",1153,0,0,2020-05-15 00:00:00
"0304",15,0,0,2020-05-15 00:00:00
"0305",23,0,0,2020-05-15 00:00:00
"0306",44,0,0,2020-05-15 00:00:00
"0307",104,0,0,2020-05-15 00:00:00
"0308",668,0,0,2020-05-15 00:00:00
"0309",58,0,0,2020-05-15 00:00:00
"0310",8,0,0,2020-05-15 00:00:00
"0311",36,0,0,2020-05-15 00:00:00
"0312",386,0,0,2020-05-15 00:00:00
"0313",214,0,0,2020-05-15 00:00:00
"0314",105,0,0,2020-05-15 00:00:00
"0401",6,0,0,2020-05-15 00:00:00
"0402",119,0,0,2020-05-15 00:00:00
"0403",6,0,0,2020-05-15 00:00:00
"0405",20,0,0,2020-05-15 00:00:00
"0406",10,0,0,2020-05-15 00:00:00
"0407",19,0,0,2020-05-15 00:00:00
"0408",5,0,0,2020-05-15 00:00:00
"0409",23,0,0,2020-05-15 00:00:00
"0410",4,0,0,2020-05-15 00:00:00
