"dico","cases","recovered","deaths","date"
"0101",41,0,0,2020-04-18 00:00:00
"0102",57,0,0,2020-04-18 00:00:00
"0103",20,0,0,2020-04-18 00:00:00
"0104",26,0,0,2020-04-18 00:00:00
"0105",235,0,0,2020-04-18 00:00:00
"0106",8,0,0,2020-04-18 00:00:00
"0107",53,0,0,2020-04-18 00:00:00
"0108",55,0,0,2020-04-18 00:00:00
"0109",323,0,0,2020-04-18 00:00:00
"0110",91,0,0,2020-04-18 00:00:00
"0111",15,0,0,2020-04-18 00:00:00
"0112",7,0,0,2020-04-18 00:00:00
"0113",149,0,0,2020-04-18 00:00:00
"0114",16,0,0,2020-04-18 00:00:00
"0115",504,0,0,2020-04-18 00:00:00
"0116",52,0,0,2020-04-18 00:00:00
"0117",28,0,0,2020-04-18 00:00:00
"0118",15,0,0,2020-04-18 00:00:00
"0119",85,0,0,2020-04-18 00:00:00
"0202",3,0,0,2020-04-18 00:00:00
"0205",9,0,0,2020-04-18 00:00:00
"0210",28,0,0,2020-04-18 00:00:00
"0213",18,0,0,2020-04-18 00:00:00
"0301",33,0,0,2020-04-18 00:00:00
"0302",162,0,0,2020-04-18 00:00:00
"0303",831,0,0,2020-04-18 00:00:00
"0304",11,0,0,2020-04-18 00:00:00
"0305",13,0,0,2020-04-18 00:00:00
"0306",32,0,0,2020-04-18 00:00:00
"0307",57,0,0,2020-04-18 00:00:00
"0308",388,0,0,2020-04-18 00:00:00
"0309",33,0,0,2020-04-18 00:00:00
"0310",8,0,0,2020-04-18 00:00:00
"0311",24,0,0,2020-04-18 00:00:00
"0312",259,0,0,2020-04-18 00:00:00
"0313",117,0,0,2020-04-18 00:00:00
"0314",52,0,0,2020-04-18 00:00:00
"0401",4,0,0,2020-04-18 00:00:00
"0402",91,0,0,2020-04-18 00:00:00
"0403",5,0,0,2020-04-18 00:00:00
"0405",19,0,0,2020-04-18 00:00:00
"0406",4,0,0,2020-04-18 00:00:00
"0407",16,0,0,2020-04-18 00:00:00
"0409",23,0,0,2020-04-18 00:00:00
"0410",5,0,0,2020-04-18 00:00:00
"0411",8,0,0,2020-04-18 00:00:00
"0412",18,0,0,2020-04-18 00:00:00
"0502",3,0,0,2020-04-18 00:00:00
"0503",5,0,0,2020-04-18 00:00:00
"0509",3,0,0,2020-04-18 00:00:00
"0601",6,0,0,2020-04-18 00:00:00
"0602",40,0,0,2020-04-18 00:00:00
"0603",350,0,0,2020-04-18 00:00:00
"0604",60,0,0,2020-04-18 00:00:00
"0605",18,0,0,2020-04-18 00:00:00
"0606",9,0,0,2020-04-18 00:00:00
"0607",8,0,0,2020-04-18 00:00:00
"0608",3,0,0,2020-04-18 00:00:00
"0609",11,0,0,2020-04-18 00:00:00
"0610",15,0,0,2020-04-18 00:00:00
"0611",10,0,0,2020-04-18 00:00:00
"0613",12,0,0,2020-04-18 00:00:00
"0614",3,0,0,2020-04-18 00:00:00
"0615",18,0,0,2020-04-18 00:00:00
"0616",22,0,0,2020-04-18 00:00:00
"0617",3,0,0,2020-04-18 00:00:00
"0705",20,0,0,2020-04-18 00:00:00
"0711",7,0,0,2020-04-18 00:00:00
"0801",64,0,0,2020-04-18 00:00:00
"0804",3,0,0,2020-04-18 00:00:00
"0805",55,0,0,2020-04-18 00:00:00
"0806",4,0,0,2020-04-18 00:00:00
"0807",3,0,0,2020-04-18 00:00:00
"0808",52,0,0,2020-04-18 00:00:00
"0810",13,0,0,2020-04-18 00:00:00
"0811",32,0,0,2020-04-18 00:00:00
"0813",21,0,0,2020-04-18 00:00:00
"0814",33,0,0,2020-04-18 00:00:00
"0816",14,0,0,2020-04-18 00:00:00
"0902",6,0,0,2020-04-18 00:00:00
"0903",8,0,0,2020-04-18 00:00:00
"0904",3,0,0,2020-04-18 00:00:00
"0906",17,0,0,2020-04-18 00:00:00
"0907",18,0,0,2020-04-18 00:00:00
"0908",3,0,0,2020-04-18 00:00:00
"0910",24,0,0,2020-04-18 00:00:00
"0912",8,0,0,2020-04-18 00:00:00
"0913",17,0,0,2020-04-18 00:00:00
"0914",84,0,0,2020-04-18 00:00:00
"1001",11,0,0,2020-04-18 00:00:00
"1002",25,0,0,2020-04-18 00:00:00
"1003",5,0,0,2020-04-18 00:00:00
"1004",4,0,0,2020-04-18 00:00:00
"1005",3,0,0,2020-04-18 00:00:00
"1006",10,0,0,2020-04-18 00:00:00
"1008",4,0,0,2020-04-18 00:00:00
"1009",53,0,0,2020-04-18 00:00:00
"1010",14,0,0,2020-04-18 00:00:00
"1012",3,0,0,2020-04-18 00:00:00
"1013",3,0,0,2020-04-18 00:00:00
"1014",8,0,0,2020-04-18 00:00:00
"1015",38,0,0,2020-04-18 00:00:00
"1016",6,0,0,2020-04-18 00:00:00
"1101",16,0,0,2020-04-18 00:00:00
"1102",4,0,0,2020-04-18 00:00:00
"1103",5,0,0,2020-04-18 00:00:00
"1104",4,0,0,2020-04-18 00:00:00
"1105",286,0,0,2020-04-18 00:00:00
