"dico","cases","recovered","deaths","date"
"0101",40,0,0,2020-04-17 00:00:00
"0102",57,0,0,2020-04-17 00:00:00
"0103",20,0,0,2020-04-17 00:00:00
"0104",26,0,0,2020-04-17 00:00:00
"0105",232,0,0,2020-04-17 00:00:00
"0106",8,0,0,2020-04-17 00:00:00
"0107",52,0,0,2020-04-17 00:00:00
"0108",48,0,0,2020-04-17 00:00:00
"0109",311,0,0,2020-04-17 00:00:00
"0110",90,0,0,2020-04-17 00:00:00
"0111",15,0,0,2020-04-17 00:00:00
"0112",7,0,0,2020-04-17 00:00:00
"0113",145,0,0,2020-04-17 00:00:00
"0114",16,0,0,2020-04-17 00:00:00
"0115",498,0,0,2020-04-17 00:00:00
"0116",52,0,0,2020-04-17 00:00:00
"0117",28,0,0,2020-04-17 00:00:00
"0118",15,0,0,2020-04-17 00:00:00
"0119",72,0,0,2020-04-17 00:00:00
"0202",3,0,0,2020-04-17 00:00:00
"0205",9,0,0,2020-04-17 00:00:00
"0210",28,0,0,2020-04-17 00:00:00
"0213",18,0,0,2020-04-17 00:00:00
"0301",33,0,0,2020-04-17 00:00:00
"0302",156,0,0,2020-04-17 00:00:00
"0303",798,0,0,2020-04-17 00:00:00
"0304",10,0,0,2020-04-17 00:00:00
"0305",12,0,0,2020-04-17 00:00:00
"0306",31,0,0,2020-04-17 00:00:00
"0307",35,0,0,2020-04-17 00:00:00
"0308",277,0,0,2020-04-17 00:00:00
"0309",32,0,0,2020-04-17 00:00:00
"0310",8,0,0,2020-04-17 00:00:00
"0311",24,0,0,2020-04-17 00:00:00
"0312",250,0,0,2020-04-17 00:00:00
"0313",107,0,0,2020-04-17 00:00:00
"0314",34,0,0,2020-04-17 00:00:00
"0401",3,0,0,2020-04-17 00:00:00
"0402",89,0,0,2020-04-17 00:00:00
"0403",5,0,0,2020-04-17 00:00:00
"0405",19,0,0,2020-04-17 00:00:00
"0406",4,0,0,2020-04-17 00:00:00
"0407",17,0,0,2020-04-17 00:00:00
"0409",23,0,0,2020-04-17 00:00:00
"0410",5,0,0,2020-04-17 00:00:00
"0411",8,0,0,2020-04-17 00:00:00
"0412",10,0,0,2020-04-17 00:00:00
"0502",3,0,0,2020-04-17 00:00:00
"0503",5,0,0,2020-04-17 00:00:00
"0509",3,0,0,2020-04-17 00:00:00
"0601",6,0,0,2020-04-17 00:00:00
"0602",38,0,0,2020-04-17 00:00:00
"0603",345,0,0,2020-04-17 00:00:00
"0604",53,0,0,2020-04-17 00:00:00
"0605",17,0,0,2020-04-17 00:00:00
"0606",8,0,0,2020-04-17 00:00:00
"0607",8,0,0,2020-04-17 00:00:00
"0609",11,0,0,2020-04-17 00:00:00
"0610",15,0,0,2020-04-17 00:00:00
"0611",8,0,0,2020-04-17 00:00:00
"0613",11,0,0,2020-04-17 00:00:00
"0614",3,0,0,2020-04-17 00:00:00
"0615",18,0,0,2020-04-17 00:00:00
"0616",22,0,0,2020-04-17 00:00:00
"0617",3,0,0,2020-04-17 00:00:00
"0705",20,0,0,2020-04-17 00:00:00
"0711",8,0,0,2020-04-17 00:00:00
"0801",63,0,0,2020-04-17 00:00:00
"0804",3,0,0,2020-04-17 00:00:00
"0805",58,0,0,2020-04-17 00:00:00
"0806",4,0,0,2020-04-17 00:00:00
"0807",3,0,0,2020-04-17 00:00:00
"0808",52,0,0,2020-04-17 00:00:00
"0810",13,0,0,2020-04-17 00:00:00
"0811",32,0,0,2020-04-17 00:00:00
"0813",21,0,0,2020-04-17 00:00:00
"0814",35,0,0,2020-04-17 00:00:00
"0816",14,0,0,2020-04-17 00:00:00
"0902",6,0,0,2020-04-17 00:00:00
"0903",8,0,0,2020-04-17 00:00:00
"0904",3,0,0,2020-04-17 00:00:00
"0906",16,0,0,2020-04-17 00:00:00
"0907",18,0,0,2020-04-17 00:00:00
"0908",3,0,0,2020-04-17 00:00:00
"0910",21,0,0,2020-04-17 00:00:00
"0912",7,0,0,2020-04-17 00:00:00
"0913",16,0,0,2020-04-17 00:00:00
"0914",76,0,0,2020-04-17 00:00:00
"1001",10,0,0,2020-04-17 00:00:00
"1002",23,0,0,2020-04-17 00:00:00
"1003",5,0,0,2020-04-17 00:00:00
"1004",4,0,0,2020-04-17 00:00:00
"1005",3,0,0,2020-04-17 00:00:00
"1006",8,0,0,2020-04-17 00:00:00
"1008",4,0,0,2020-04-17 00:00:00
"1009",51,0,0,2020-04-17 00:00:00
"1010",14,0,0,2020-04-17 00:00:00
"1012",3,0,0,2020-04-17 00:00:00
"1013",3,0,0,2020-04-17 00:00:00
"1014",8,0,0,2020-04-17 00:00:00
"1015",37,0,0,2020-04-17 00:00:00
"1016",6,0,0,2020-04-17 00:00:00
"1101",16,0,0,2020-04-17 00:00:00
"1103",4,0,0,2020-04-17 00:00:00
"1104",4,0,0,2020-04-17 00:00:00
"1105",280,0,0,2020-04-17 00:00:00
"1106",1020,0,0,2020-04-17 00:00:00
"1107",240,0,0,2020-04-17 00:00:00
"1108",4,0,0,2020-04-17 00:00:00
"1109",64,0,0,2020-04-17 00:00:00
"1110",186,0,0,2020-04-17 00:00:00
"1111",463,0,0,2020-04-17 00:00:00
"1113",32,0,0,2020-04-17 00:00:00
"1114",75,0,0,2020-04-17 00:00:00
"1115",220,0,0,2020-04-17 00:00:00
"1116",154,0,0,2020-04-17 00:00:00
"1207",4,0,0,2020-04-17 00:00:00
"1214",3,0,0,2020-04-17 00:00:00
"1301",50,0,0,2020-04-17 00:00:00
"1302",8,0,0,2020-04-17 00:00:00
"1303",201,0,0,2020-04-17 00:00:00
"1304",797,0,0,2020-04-17 00:00:00
"1305",139,0,0,2020-04-17 00:00:00
"1306",714,0,0,2020-04-17 00:00:00
"1307",52,0,0,2020-04-17 00:00:00
"1308",845,0,0,2020-04-17 00:00:00
"1309",183,0,0,2020-04-17 00:00:00
"1310",186,0,0,2020-04-17 00:00:00
"1311",110,0,0,2020-04-17 00:00:00
"1312",1017,0,0,2020-04-17 00:00:00
