"dico","cases","recovered","deaths","date"
"0101",35,0,0,2020-04-15 00:00:00
"0102",56,0,0,2020-04-15 00:00:00
"0103",18,0,0,2020-04-15 00:00:00
"0104",27,0,0,2020-04-15 00:00:00
"0105",203,0,0,2020-04-15 00:00:00
"0106",8,0,0,2020-04-15 00:00:00
"0107",45,0,0,2020-04-15 00:00:00
"0108",48,0,0,2020-04-15 00:00:00
"0109",292,0,0,2020-04-15 00:00:00
"0110",89,0,0,2020-04-15 00:00:00
"0111",14,0,0,2020-04-15 00:00:00
"0112",6,0,0,2020-04-15 00:00:00
"0113",130,0,0,2020-04-15 00:00:00
"0114",16,0,0,2020-04-15 00:00:00
"0115",455,0,0,2020-04-15 00:00:00
"0116",51,0,0,2020-04-15 00:00:00
"0117",21,0,0,2020-04-15 00:00:00
"0118",13,0,0,2020-04-15 00:00:00
"0119",66,0,0,2020-04-15 00:00:00
"0202",3,0,0,2020-04-15 00:00:00
"0205",9,0,0,2020-04-15 00:00:00
"0210",27,0,0,2020-04-15 00:00:00
"0213",18,0,0,2020-04-15 00:00:00
"0301",30,0,0,2020-04-15 00:00:00
"0302",138,0,0,2020-04-15 00:00:00
"0303",692,0,0,2020-04-15 00:00:00
"0304",11,0,0,2020-04-15 00:00:00
"0305",9,0,0,2020-04-15 00:00:00
"0306",26,0,0,2020-04-15 00:00:00
"0307",29,0,0,2020-04-15 00:00:00
"0308",236,0,0,2020-04-15 00:00:00
"0309",25,0,0,2020-04-15 00:00:00
"0310",6,0,0,2020-04-15 00:00:00
"0311",19,0,0,2020-04-15 00:00:00
"0312",235,0,0,2020-04-15 00:00:00
"0313",92,0,0,2020-04-15 00:00:00
"0314",25,0,0,2020-04-15 00:00:00
"0401",3,0,0,2020-04-15 00:00:00
"0402",87,0,0,2020-04-15 00:00:00
"0403",5,0,0,2020-04-15 00:00:00
"0405",19,0,0,2020-04-15 00:00:00
"0406",4,0,0,2020-04-15 00:00:00
"0407",17,0,0,2020-04-15 00:00:00
"0409",23,0,0,2020-04-15 00:00:00
"0410",5,0,0,2020-04-15 00:00:00
"0411",8,0,0,2020-04-15 00:00:00
"0412",10,0,0,2020-04-15 00:00:00
"0503",5,0,0,2020-04-15 00:00:00
"0601",4,0,0,2020-04-15 00:00:00
"0602",34,0,0,2020-04-15 00:00:00
"0603",302,0,0,2020-04-15 00:00:00
"0604",45,0,0,2020-04-15 00:00:00
"0605",14,0,0,2020-04-15 00:00:00
"0606",8,0,0,2020-04-15 00:00:00
"0607",8,0,0,2020-04-15 00:00:00
"0609",9,0,0,2020-04-15 00:00:00
"0610",14,0,0,2020-04-15 00:00:00
"0611",7,0,0,2020-04-15 00:00:00
"0613",10,0,0,2020-04-15 00:00:00
"0615",13,0,0,2020-04-15 00:00:00
"0616",20,0,0,2020-04-15 00:00:00
"0617",3,0,0,2020-04-15 00:00:00
"0705",21,0,0,2020-04-15 00:00:00
"0711",8,0,0,2020-04-15 00:00:00
"0801",59,0,0,2020-04-15 00:00:00
"0804",3,0,0,2020-04-15 00:00:00
"0805",53,0,0,2020-04-15 00:00:00
"0806",3,0,0,2020-04-15 00:00:00
"0807",3,0,0,2020-04-15 00:00:00
"0808",48,0,0,2020-04-15 00:00:00
"0810",12,0,0,2020-04-15 00:00:00
"0811",32,0,0,2020-04-15 00:00:00
"0813",21,0,0,2020-04-15 00:00:00
"0814",30,0,0,2020-04-15 00:00:00
"0816",14,0,0,2020-04-15 00:00:00
"0902",6,0,0,2020-04-15 00:00:00
"0903",7,0,0,2020-04-15 00:00:00
"0904",3,0,0,2020-04-15 00:00:00
"0906",14,0,0,2020-04-15 00:00:00
"0907",16,0,0,2020-04-15 00:00:00
"0910",20,0,0,2020-04-15 00:00:00
"0912",5,0,0,2020-04-15 00:00:00
"0913",15,0,0,2020-04-15 00:00:00
"0914",72,0,0,2020-04-15 00:00:00
"1001",8,0,0,2020-04-15 00:00:00
"1002",23,0,0,2020-04-15 00:00:00
"1003",4,0,0,2020-04-15 00:00:00
"1004",4,0,0,2020-04-15 00:00:00
"1005",3,0,0,2020-04-15 00:00:00
"1006",7,0,0,2020-04-15 00:00:00
"1008",4,0,0,2020-04-15 00:00:00
"1009",44,0,0,2020-04-15 00:00:00
"1010",12,0,0,2020-04-15 00:00:00
"1012",3,0,0,2020-04-15 00:00:00
"1013",3,0,0,2020-04-15 00:00:00
"1014",7,0,0,2020-04-15 00:00:00
"1015",31,0,0,2020-04-15 00:00:00
"1016",4,0,0,2020-04-15 00:00:00
"1101",16,0,0,2020-04-15 00:00:00
"1103",4,0,0,2020-04-15 00:00:00
"1104",4,0,0,2020-04-15 00:00:00
"1105",273,0,0,2020-04-15 00:00:00
"1106",962,0,0,2020-04-15 00:00:00
"1107",221,0,0,2020-04-15 00:00:00
"1108",4,0,0,2020-04-15 00:00:00
