"dico","cases","recovered","deaths","date"
"0101",55,0,0,2020-05-06 00:00:00
"0102",84,0,0,2020-05-06 00:00:00
"0103",40,0,0,2020-05-06 00:00:00
"0104",35,0,0,2020-05-06 00:00:00
"0105",300,0,0,2020-05-06 00:00:00
"0106",14,0,0,2020-05-06 00:00:00
"0107",74,0,0,2020-05-06 00:00:00
"0108",77,0,0,2020-05-06 00:00:00
"0109",423,0,0,2020-05-06 00:00:00
"0110",111,0,0,2020-05-06 00:00:00
"0111",16,0,0,2020-05-06 00:00:00
"0112",13,0,0,2020-05-06 00:00:00
"0113",177,0,0,2020-05-06 00:00:00
"0114",27,0,0,2020-05-06 00:00:00
"0115",574,0,0,2020-05-06 00:00:00
"0116",63,0,0,2020-05-06 00:00:00
"0117",36,0,0,2020-05-06 00:00:00
"0118",20,0,0,2020-05-06 00:00:00
"0119",137,0,0,2020-05-06 00:00:00
"0202",8,0,0,2020-05-06 00:00:00
"0205",11,0,0,2020-05-06 00:00:00
"0207",3,0,0,2020-05-06 00:00:00
"0210",54,0,0,2020-05-06 00:00:00
"0211",4,0,0,2020-05-06 00:00:00
"0213",15,0,0,2020-05-06 00:00:00
"0301",53,0,0,2020-05-06 00:00:00
"0302",226,0,0,2020-05-06 00:00:00
"0303",1118,0,0,2020-05-06 00:00:00
"0304",16,0,0,2020-05-06 00:00:00
"0305",18,0,0,2020-05-06 00:00:00
"0306",40,0,0,2020-05-06 00:00:00
"0307",98,0,0,2020-05-06 00:00:00
"0308",624,0,0,2020-05-06 00:00:00
"0309",57,0,0,2020-05-06 00:00:00
"0310",7,0,0,2020-05-06 00:00:00
"0311",31,0,0,2020-05-06 00:00:00
"0312",382,0,0,2020-05-06 00:00:00
"0313",171,0,0,2020-05-06 00:00:00
"0314",99,0,0,2020-05-06 00:00:00
"0401",5,0,0,2020-05-06 00:00:00
"0402",113,0,0,2020-05-06 00:00:00
"0403",6,0,0,2020-05-06 00:00:00
"0405",19,0,0,2020-05-06 00:00:00
"0406",8,0,0,2020-05-06 00:00:00
"0407",18,0,0,2020-05-06 00:00:00
"0408",3,0,0,2020-05-06 00:00:00
"0409",23,0,0,2020-05-06 00:00:00
"0410",3,0,0,2020-05-06 00:00:00
"0411",8,0,0,2020-05-06 00:00:00
"0412",28,0,0,2020-05-06 00:00:00
"0502",5,0,0,2020-05-06 00:00:00
"0503",7,0,0,2020-05-06 00:00:00
"0504",3,0,0,2020-05-06 00:00:00
"0509",4,0,0,2020-05-06 00:00:00
"0601",8,0,0,2020-05-06 00:00:00
"0602",62,0,0,2020-05-06 00:00:00
"0603",520,0,0,2020-05-06 00:00:00
"0604",142,0,0,2020-05-06 00:00:00
"0605",29,0,0,2020-05-06 00:00:00
"0606",9,0,0,2020-05-06 00:00:00
"0607",16,0,0,2020-05-06 00:00:00
"0608",5,0,0,2020-05-06 00:00:00
"0609",16,0,0,2020-05-06 00:00:00
"0610",22,0,0,2020-05-06 00:00:00
"0611",11,0,0,2020-05-06 00:00:00
"0613",19,0,0,2020-05-06 00:00:00
"0614",4,0,0,2020-05-06 00:00:00
"0615",21,0,0,2020-05-06 00:00:00
"0616",33,0,0,2020-05-06 00:00:00
"0617",4,0,0,2020-05-06 00:00:00
"0705",20,0,0,2020-05-06 00:00:00
"0706",7,0,0,2020-05-06 00:00:00
"0709",6,0,0,2020-05-06 00:00:00
"0711",5,0,0,2020-05-06 00:00:00
"0712",6,0,0,2020-05-06 00:00:00
"0801",70,0,0,2020-05-06 00:00:00
"0804",3,0,0,2020-05-06 00:00:00
"0805",61,0,0,2020-05-06 00:00:00
"0806",9,0,0,2020-05-06 00:00:00
"0807",3,0,0,2020-05-06 00:00:00
"0808",62,0,0,2020-05-06 00:00:00
"0810",12,0,0,2020-05-06 00:00:00
"0811",38,0,0,2020-05-06 00:00:00
"0813",22,0,0,2020-05-06 00:00:00
"0814",30,0,0,2020-05-06 00:00:00
"0816",13,0,0,2020-05-06 00:00:00
"0902",4,0,0,2020-05-06 00:00:00
"0903",6,0,0,2020-05-06 00:00:00
"0905",3,0,0,2020-05-06 00:00:00
"0906",21,0,0,2020-05-06 00:00:00
"0907",21,0,0,2020-05-06 00:00:00
"0908",7,0,0,2020-05-06 00:00:00
"0910",21,0,0,2020-05-06 00:00:00
"0912",14,0,0,2020-05-06 00:00:00
"0913",18,0,0,2020-05-06 00:00:00
"0914",72,0,0,2020-05-06 00:00:00
"1001",30,0,0,2020-05-06 00:00:00
"1002",24,0,0,2020-05-06 00:00:00
"1003",5,0,0,2020-05-06 00:00:00
"1004",4,0,0,2020-05-06 00:00:00
"1005",3,0,0,2020-05-06 00:00:00
"1006",22,0,0,2020-05-06 00:00:00
"1008",4,0,0,2020-05-06 00:00:00
"1009",79,0,0,2020-05-06 00:00:00
"1010",18,0,0,2020-05-06 00:00:00
"1013",3,0,0,2020-05-06 00:00:00
"1014",8,0,0,2020-05-06 00:00:00
"1015",57,0,0,2020-05-06 00:00:00
"1016",9,0,0,2020-05-06 00:00:00
"1101",27,0,0,2020-05-06 00:00:00
"1102",6,0,0,2020-05-06 00:00:00
"1103",29,0,0,2020-05-06 00:00:00
"1104",6,0,0,2020-05-06 00:00:00
"1105",389,0,0,2020-05-06 00:00:00
"1106",1627,0,0,2020-05-06 00:00:00
"1107",453,0,0,2020-05-06 00:00:00
"1108",5,0,0,2020-05-06 00:00:00
"1109",79,0,0,2020-05-06 00:00:00
"1110",254,0,0,2020-05-06 00:00:00
"1111",669,0,0,2020-05-06 00:00:00
"1113",31,0,0,2020-05-06 00:00:00
"1114",229,0,0,2020-05-06 00:00:00
"1115",383,0,0,2020-05-06 00:00:00
"1116",259,0,0,2020-05-06 00:00:00
"1207",5,0,0,2020-05-06 00:00:00
"1213",3,0,0,2020-05-06 00:00:00
"1214",4,0,0,2020-05-06 00:00:00
"1301",86,0,0,2020-05-06 00:00:00
"1302",15,0,0,2020-05-06 00:00:00
"1303",357,0,0,2020-05-06 00:00:00
"1304",1009,0,0,2020-05-06 00:00:00
"1305",225,0,0,2020-05-06 00:00:00
"1306",871,0,0,2020-05-06 00:00:00
"1307",74,0,0,2020-05-06 00:00:00
"1308",1153,0,0,2020-05-06 00:00:00
"1309",278,0,0,2020-05-06 00:00:00
"1310",305,0,0,2020-05-06 00:00:00
"1311",145,0,0,2020-05-06 00:00:00
"1312",1266,0,0,2020-05-06 00:00:00
"1313",139,0,0,2020-05-06 00:00:00
"1314",357,0,0,2020-05-06 00:00:00
"1315",729,0,0,2020-05-06 00:00:00
"1316",266,0,0,2020-05-06 00:00:00
"1317",1425,0,0,2020-05-06 00:00:00
"1318",139,0,0,2020-05-06 00:00:00
"1401",8,0,0,2020-05-06 00:00:00
"1402",8,0,0,2020-05-06 00:00:00
"1403",15,0,0,2020-05-06 00:00:00
"1404",7,0,0,2020-05-06 00:00:00
"1405",28,0,0,2020-05-06 00:00:00
"1406",39,0,0,2020-05-06 00:00:00
"1407",9,0,0,2020-05-06 00:00:00
"1409",34,0,0,2020-05-06 00:00:00
"1410",6,0,0,2020-05-06 00:00:00
"1414",17,0,0,2020-05-06 00:00:00
"1415",6,0,0,2020-05-06 00:00:00
"1416",80,0,0,2020-05-06 00:00:00
"1418",11,0,0,2020-05-06 00:00:00
"1419",12,0,0,2020-05-06 00:00:00
"1420",3,0,0,2020-05-06 00:00:00
"1421",28,0,0,2020-05-06 00:00:00
"1501",4,0,0,2020-05-06 00:00:00
"1502",16,0,0,2020-05-06 00:00:00
"1503",257,0,0,2020-05-06 00:00:00
"1504",116,0,0,2020-05-06 00:00:00
"1505",10,0,0,2020-05-06 00:00:00
"1506",80,0,0,2020-05-06 00:00:00
"1507",59,0,0,2020-05-06 00:00:00
"1508",19,0,0,2020-05-06 00:00:00
"1509",15,0,0,2020-05-06 00:00:00
"1510",167,0,0,2020-05-06 00:00:00
"1511",21,0,0,2020-05-06 00:00:00
"1512",63,0,0,2020-05-06 00:00:00
