"dico","cases","recovered","deaths","date"
"0614",5,0,0,2020-05-31 00:00:00
"0615",25,0,0,2020-05-31 00:00:00
"0616",35,0,0,2020-05-31 00:00:00
"0617",7,0,0,2020-05-31 00:00:00
"0705",25,0,0,2020-05-31 00:00:00
"0706",8,0,0,2020-05-31 00:00:00
"0709",6,0,0,2020-05-31 00:00:00
"0711",7,0,0,2020-05-31 00:00:00
"0712",8,0,0,2020-05-31 00:00:00
"0801",76,0,0,2020-05-31 00:00:00
"0804",3,0,0,2020-05-31 00:00:00
"0805",66,0,0,2020-05-31 00:00:00
"0807",4,0,0,2020-05-31 00:00:00
"0808",70,0,0,2020-05-31 00:00:00
"0810",13,0,0,2020-05-31 00:00:00
"0811",39,0,0,2020-05-31 00:00:00
"0812",3,0,0,2020-05-31 00:00:00
"0813",22,0,0,2020-05-31 00:00:00
"0814",30,0,0,2020-05-31 00:00:00
"0816",13,0,0,2020-05-31 00:00:00
"0902",4,0,0,2020-05-31 00:00:00
"0903",6,0,0,2020-05-31 00:00:00
"0905",3,0,0,2020-05-31 00:00:00
"0906",22,0,0,2020-05-31 00:00:00
"0907",25,0,0,2020-05-31 00:00:00
"0908",7,0,0,2020-05-31 00:00:00
"0910",23,0,0,2020-05-31 00:00:00
"0912",13,0,0,2020-05-31 00:00:00
"0913",20,0,0,2020-05-31 00:00:00
"0914",72,0,0,2020-05-31 00:00:00
"1001",40,0,0,2020-05-31 00:00:00
"1002",24,0,0,2020-05-31 00:00:00
"1003",6,0,0,2020-05-31 00:00:00
"1004",6,0,0,2020-05-31 00:00:00
"1005",4,0,0,2020-05-31 00:00:00
"1006",29,0,0,2020-05-31 00:00:00
"1008",7,0,0,2020-05-31 00:00:00
"1009",84,0,0,2020-05-31 00:00:00
"1010",18,0,0,2020-05-31 00:00:00
"1011",3,0,0,2020-05-31 00:00:00
"1013",4,0,0,2020-05-31 00:00:00
"1014",10,0,0,2020-05-31 00:00:00
"1015",60,0,0,2020-05-31 00:00:00
"1016",9,0,0,2020-05-31 00:00:00
"1101",93,0,0,2020-05-31 00:00:00
"1102",14,0,0,2020-05-31 00:00:00
"1103",78,0,0,2020-05-31 00:00:00
"1104",9,0,0,2020-05-31 00:00:00
"1105",562,0,0,2020-05-31 00:00:00
"1106",2400,0,0,2020-05-31 00:00:00
"1107",1043,0,0,2020-05-31 00:00:00
"1108",9,0,0,2020-05-31 00:00:00
"1109",126,0,0,2020-05-31 00:00:00
"1110",432,0,0,2020-05-31 00:00:00
"1111",1173,0,0,2020-05-31 00:00:00
"1112",6,0,0,2020-05-31 00:00:00
"1113",47,0,0,2020-05-31 00:00:00
"1114",410,0,0,2020-05-31 00:00:00
"1115",840,0,0,2020-05-31 00:00:00
"1116",556,0,0,2020-05-31 00:00:00
"1207",10,0,0,2020-05-31 00:00:00
"1214",6,0,0,2020-05-31 00:00:00
"1301",97,0,0,2020-05-31 00:00:00
"1302",31,0,0,2020-05-31 00:00:00
"1303",405,0,0,2020-05-31 00:00:00
"1304",1083,0,0,2020-05-31 00:00:00
"1305",337,0,0,2020-05-31 00:00:00
"1306",944,0,0,2020-05-31 00:00:00
"1307",90,0,0,2020-05-31 00:00:00
"1308",1280,0,0,2020-05-31 00:00:00
"1309",309,0,0,2020-05-31 00:00:00
"1310",337,0,0,2020-05-31 00:00:00
"1311",171,0,0,2020-05-31 00:00:00
"1312",1357,0,0,2020-05-31 00:00:00
"1313",158,0,0,2020-05-31 00:00:00
"1314",393,0,0,2020-05-31 00:00:00
"1315",757,0,0,2020-05-31 00:00:00
"1316",294,0,0,2020-05-31 00:00:00
"1317",1568,0,0,2020-05-31 00:00:00
"1318",146,0,0,2020-05-31 00:00:00
"1401",17,0,0,2020-05-31 00:00:00
"1402",8,0,0,2020-05-31 00:00:00
"1403",20,0,0,2020-05-31 00:00:00
"1404",12,0,0,2020-05-31 00:00:00
"1405",39,0,0,2020-05-31 00:00:00
"1406",61,0,0,2020-05-31 00:00:00
"1407",9,0,0,2020-05-31 00:00:00
"1409",49,0,0,2020-05-31 00:00:00
"1410",8,0,0,2020-05-31 00:00:00
"1414",20,0,0,2020-05-31 00:00:00
"1415",12,0,0,2020-05-31 00:00:00
"1416",123,0,0,2020-05-31 00:00:00
"1418",12,0,0,2020-05-31 00:00:00
"1419",19,0,0,2020-05-31 00:00:00
"1421",33,0,0,2020-05-31 00:00:00
"1501",7,0,0,2020-05-31 00:00:00
"1502",23,0,0,2020-05-31 00:00:00
"1503",392,0,0,2020-05-31 00:00:00
"1504",230,0,0,2020-05-31 00:00:00
"1505",11,0,0,2020-05-31 00:00:00
"1506",158,0,0,2020-05-31 00:00:00
"1507",119,0,0,2020-05-31 00:00:00
"1508",36,0,0,2020-05-31 00:00:00
"1509",18,0,0,2020-05-31 00:00:00
"1510",384,0,0,2020-05-31 00:00:00
"1511",37,0,0,2020-05-31 00:00:00
"1512",104,0,0,2020-05-31 00:00:00
"1601",73,0,0,2020-05-31 00:00:00
"1602",19,0,0,2020-05-31 00:00:00
"1603",63,0,0,2020-05-31 00:00:00
"1604",116,0,0,2020-05-31 00:00:00
"1605",7,0,0,2020-05-31 00:00:00
"1606",6,0,0,2020-05-31 00:00:00
"1607",29,0,0,2020-05-31 00:00:00
"1608",12,0,0,2020-05-31 00:00:00
"1609",186,0,0,2020-05-31 00:00:00
"1610",9,0,0,2020-05-31 00:00:00
"1701",4,0,0,2020-05-31 00:00:00
"1703",26,0,0,2020-05-31 00:00:00
"1707",20,0,0,2020-05-31 00:00:00
"1708",65,0,0,2020-05-31 00:00:00
"1709",3,0,0,2020-05-31 00:00:00
"1710",7,0,0,2020-05-31 00:00:00
"1711",3,0,0,2020-05-31 00:00:00
"1712",6,0,0,2020-05-31 00:00:00
"1713",6,0,0,2020-05-31 00:00:00
"1714",154,0,0,2020-05-31 00:00:00
"1802",11,0,0,2020-05-31 00:00:00
"1803",104,0,0,2020-05-31 00:00:00
"1804",24,0,0,2020-05-31 00:00:00
"1805",39,0,0,2020-05-31 00:00:00
"1806",78,0,0,2020-05-31 00:00:00
"1807",15,0,0,2020-05-31 00:00:00
"1808",11,0,0,2020-05-31 00:00:00
"1809",19,0,0,2020-05-31 00:00:00
"1810",12,0,0,2020-05-31 00:00:00
"1813",64,0,0,2020-05-31 00:00:00
"1814",9,0,0,2020-05-31 00:00:00
"1816",9,0,0,2020-05-31 00:00:00
"1817",8,0,0,2020-05-31 00:00:00
"1818",6,0,0,2020-05-31 00:00:00
"1821",13,0,0,2020-05-31 00:00:00
"1823",101,0,0,2020-05-31 00:00:00
"1824",8,0,0,2020-05-31 00:00:00
"3101",4,0,0,2020-05-31 00:00:00
"3102",41,0,0,2020-05-31 00:00:00
"3103",26,0,0,2020-05-31 00:00:00
"3105",6,0,0,2020-05-31 00:00:00
"3108",5,0,0,2020-05-31 00:00:00
"3201",4,0,0,2020-05-31 00:00:00
"4201",9,0,0,2020-05-31 00:00:00
"4202",30,0,0,2020-05-31 00:00:00
"4203",8,0,0,2020-05-31 00:00:00
"4302",7,0,0,2020-05-31 00:00:00
"4502",5,0,0,2020-05-31 00:00:00
"4602",5,0,0,2020-05-31 00:00:00
"4603",3,0,0,2020-05-31 00:00:00
"4701",6,0,0,2020-05-31 00:00:00
