"dico","cases","recovered","deaths","date"
"1421",26,0,0,2020-04-12 00:00:00
"1501",5,0,0,2020-04-12 00:00:00
"1502",9,0,0,2020-04-12 00:00:00
"1503",144,0,0,2020-04-12 00:00:00
"1504",74,0,0,2020-04-12 00:00:00
"1505",4,0,0,2020-04-12 00:00:00
"1506",51,0,0,2020-04-12 00:00:00
"1507",40,0,0,2020-04-12 00:00:00
"1508",14,0,0,2020-04-12 00:00:00
"1509",11,0,0,2020-04-12 00:00:00
"1510",129,0,0,2020-04-12 00:00:00
"1511",17,0,0,2020-04-12 00:00:00
"1512",53,0,0,2020-04-12 00:00:00
"1513",4,0,0,2020-04-12 00:00:00
"1601",42,0,0,2020-04-12 00:00:00
"1602",9,0,0,2020-04-12 00:00:00
"1603",14,0,0,2020-04-12 00:00:00
"1604",11,0,0,2020-04-12 00:00:00
"1605",6,0,0,2020-04-12 00:00:00
"1606",4,0,0,2020-04-12 00:00:00
"1607",19,0,0,2020-04-12 00:00:00
"1608",6,0,0,2020-04-12 00:00:00
"1609",104,0,0,2020-04-12 00:00:00
"1610",4,0,0,2020-04-12 00:00:00
"1703",19,0,0,2020-04-12 00:00:00
"1708",15,0,0,2020-04-12 00:00:00
"1710",3,0,0,2020-04-12 00:00:00
"1712",5,0,0,2020-04-12 00:00:00
"1713",3,0,0,2020-04-12 00:00:00
"1714",137,0,0,2020-04-12 00:00:00
"1802",7,0,0,2020-04-12 00:00:00
"1803",91,0,0,2020-04-12 00:00:00
"1804",7,0,0,2020-04-12 00:00:00
"1805",13,0,0,2020-04-12 00:00:00
"1806",35,0,0,2020-04-12 00:00:00
"1807",8,0,0,2020-04-12 00:00:00
"1809",13,0,0,2020-04-12 00:00:00
"1810",8,0,0,2020-04-12 00:00:00
"1813",53,0,0,2020-04-12 00:00:00
"1814",4,0,0,2020-04-12 00:00:00
"1816",8,0,0,2020-04-12 00:00:00
"1817",5,0,0,2020-04-12 00:00:00
"1821",8,0,0,2020-04-12 00:00:00
"1823",68,0,0,2020-04-12 00:00:00
"3102",7,0,0,2020-04-12 00:00:00
"3103",26,0,0,2020-04-12 00:00:00
"3105",5,0,0,2020-04-12 00:00:00
"3108",6,0,0,2020-04-12 00:00:00
"3201",5,0,0,2020-04-12 00:00:00
"4302",8,0,0,2020-04-12 00:00:00
"4501",4,0,0,2020-04-12 00:00:00
"4502",6,0,0,2020-04-12 00:00:00
"4602",5,0,0,2020-04-12 00:00:00
"4603",3,0,0,2020-04-12 00:00:00
"4701",6,0,0,2020-04-12 00:00:00
