"dico","cases","recovered","deaths","date"
"0101",32,0,0,2020-04-13 00:00:00
"0102",52,0,0,2020-04-13 00:00:00
"0103",15,0,0,2020-04-13 00:00:00
"0104",26,0,0,2020-04-13 00:00:00
"0105",165,0,0,2020-04-13 00:00:00
"0106",7,0,0,2020-04-13 00:00:00
"0107",45,0,0,2020-04-13 00:00:00
"0108",46,0,0,2020-04-13 00:00:00
"0109",279,0,0,2020-04-13 00:00:00
"0110",88,0,0,2020-04-13 00:00:00
"0111",13,0,0,2020-04-13 00:00:00
"0112",6,0,0,2020-04-13 00:00:00
"0113",118,0,0,2020-04-13 00:00:00
"0114",15,0,0,2020-04-13 00:00:00
"0115",416,0,0,2020-04-13 00:00:00
"0116",45,0,0,2020-04-13 00:00:00
"0117",7,0,0,2020-04-13 00:00:00
"0118",13,0,0,2020-04-13 00:00:00
"0119",60,0,0,2020-04-13 00:00:00
"0205",6,0,0,2020-04-13 00:00:00
"0210",22,0,0,2020-04-13 00:00:00
"0213",17,0,0,2020-04-13 00:00:00
"0301",28,0,0,2020-04-13 00:00:00
"0302",141,0,0,2020-04-13 00:00:00
"0303",647,0,0,2020-04-13 00:00:00
"0304",8,0,0,2020-04-13 00:00:00
"0305",9,0,0,2020-04-13 00:00:00
"0306",28,0,0,2020-04-13 00:00:00
"0307",30,0,0,2020-04-13 00:00:00
"0308",214,0,0,2020-04-13 00:00:00
"0309",29,0,0,2020-04-13 00:00:00
"0310",7,0,0,2020-04-13 00:00:00
"0311",15,0,0,2020-04-13 00:00:00
"0312",225,0,0,2020-04-13 00:00:00
"0313",87,0,0,2020-04-13 00:00:00
"0314",26,0,0,2020-04-13 00:00:00
"0402",85,0,0,2020-04-13 00:00:00
"0403",5,0,0,2020-04-13 00:00:00
"0405",18,0,0,2020-04-13 00:00:00
"0406",4,0,0,2020-04-13 00:00:00
"0407",17,0,0,2020-04-13 00:00:00
"0409",22,0,0,2020-04-13 00:00:00
"0410",5,0,0,2020-04-13 00:00:00
"0411",8,0,0,2020-04-13 00:00:00
"0412",10,0,0,2020-04-13 00:00:00
"0503",5,0,0,2020-04-13 00:00:00
"0601",4,0,0,2020-04-13 00:00:00
"0602",27,0,0,2020-04-13 00:00:00
"0603",275,0,0,2020-04-13 00:00:00
"0604",41,0,0,2020-04-13 00:00:00
"0605",13,0,0,2020-04-13 00:00:00
"0606",6,0,0,2020-04-13 00:00:00
"0607",8,0,0,2020-04-13 00:00:00
"0609",8,0,0,2020-04-13 00:00:00
"0610",14,0,0,2020-04-13 00:00:00
"0611",6,0,0,2020-04-13 00:00:00
"0613",9,0,0,2020-04-13 00:00:00
"0615",12,0,0,2020-04-13 00:00:00
"0616",15,0,0,2020-04-13 00:00:00
"0617",3,0,0,2020-04-13 00:00:00
"0705",21,0,0,2020-04-13 00:00:00
"0711",8,0,0,2020-04-13 00:00:00
"0801",55,0,0,2020-04-13 00:00:00
"0805",52,0,0,2020-04-13 00:00:00
"0806",3,0,0,2020-04-13 00:00:00
"0807",3,0,0,2020-04-13 00:00:00
"0808",42,0,0,2020-04-13 00:00:00
"0810",12,0,0,2020-04-13 00:00:00
"0811",30,0,0,2020-04-13 00:00:00
"0813",19,0,0,2020-04-13 00:00:00
"0814",29,0,0,2020-04-13 00:00:00
"0816",14,0,0,2020-04-13 00:00:00
"0902",6,0,0,2020-04-13 00:00:00
"0903",7,0,0,2020-04-13 00:00:00
"0904",3,0,0,2020-04-13 00:00:00
"0906",13,0,0,2020-04-13 00:00:00
"0907",16,0,0,2020-04-13 00:00:00
"0910",9,0,0,2020-04-13 00:00:00
"0912",5,0,0,2020-04-13 00:00:00
"0913",12,0,0,2020-04-13 00:00:00
"0914",68,0,0,2020-04-13 00:00:00
"1001",7,0,0,2020-04-13 00:00:00
"1002",23,0,0,2020-04-13 00:00:00
"1003",4,0,0,2020-04-13 00:00:00
"1004",4,0,0,2020-04-13 00:00:00
"1005",3,0,0,2020-04-13 00:00:00
"1006",7,0,0,2020-04-13 00:00:00
"1008",4,0,0,2020-04-13 00:00:00
"1009",38,0,0,2020-04-13 00:00:00
