"dico","cases","recovered","deaths","date"
"1318",139,0,0,2020-05-02 00:00:00
"1401",8,0,0,2020-05-02 00:00:00
"1402",8,0,0,2020-05-02 00:00:00
"1403",14,0,0,2020-05-02 00:00:00
"1404",8,0,0,2020-05-02 00:00:00
"1405",28,0,0,2020-05-02 00:00:00
"1406",32,0,0,2020-05-02 00:00:00
"1407",9,0,0,2020-05-02 00:00:00
"1409",36,0,0,2020-05-02 00:00:00
"1410",6,0,0,2020-05-02 00:00:00
"1414",15,0,0,2020-05-02 00:00:00
"1415",8,0,0,2020-05-02 00:00:00
"1416",74,0,0,2020-05-02 00:00:00
"1418",11,0,0,2020-05-02 00:00:00
"1419",12,0,0,2020-05-02 00:00:00
"1420",3,0,0,2020-05-02 00:00:00
"1421",28,0,0,2020-05-02 00:00:00
"1501",4,0,0,2020-05-02 00:00:00
"1502",14,0,0,2020-05-02 00:00:00
"1503",244,0,0,2020-05-02 00:00:00
"1504",97,0,0,2020-05-02 00:00:00
"1505",8,0,0,2020-05-02 00:00:00
"1506",69,0,0,2020-05-02 00:00:00
"1507",48,0,0,2020-05-02 00:00:00
"1508",18,0,0,2020-05-02 00:00:00
"1509",15,0,0,2020-05-02 00:00:00
"1510",165,0,0,2020-05-02 00:00:00
"1511",19,0,0,2020-05-02 00:00:00
"1512",60,0,0,2020-05-02 00:00:00
"1601",66,0,0,2020-05-02 00:00:00
"1602",15,0,0,2020-05-02 00:00:00
"1603",53,0,0,2020-05-02 00:00:00
"1604",98,0,0,2020-05-02 00:00:00
"1605",7,0,0,2020-05-02 00:00:00
"1606",6,0,0,2020-05-02 00:00:00
"1607",26,0,0,2020-05-02 00:00:00
"1608",7,0,0,2020-05-02 00:00:00
"1609",164,0,0,2020-05-02 00:00:00
"1610",7,0,0,2020-05-02 00:00:00
"1701",4,0,0,2020-05-02 00:00:00
"1703",26,0,0,2020-05-02 00:00:00
"1707",19,0,0,2020-05-02 00:00:00
"1708",51,0,0,2020-05-02 00:00:00
"1709",3,0,0,2020-05-02 00:00:00
"1710",7,0,0,2020-05-02 00:00:00
"1712",6,0,0,2020-05-02 00:00:00
"1713",3,0,0,2020-05-02 00:00:00
"1714",149,0,0,2020-05-02 00:00:00
"1802",12,0,0,2020-05-02 00:00:00
"1803",102,0,0,2020-05-02 00:00:00
"1804",14,0,0,2020-05-02 00:00:00
"1805",33,0,0,2020-05-02 00:00:00
"1806",71,0,0,2020-05-02 00:00:00
"1807",13,0,0,2020-05-02 00:00:00
"1808",7,0,0,2020-05-02 00:00:00
"1809",15,0,0,2020-05-02 00:00:00
"1810",9,0,0,2020-05-02 00:00:00
"1813",62,0,0,2020-05-02 00:00:00
"1814",9,0,0,2020-05-02 00:00:00
"1816",6,0,0,2020-05-02 00:00:00
"1817",7,0,0,2020-05-02 00:00:00
"1818",4,0,0,2020-05-02 00:00:00
"1821",12,0,0,2020-05-02 00:00:00
"1823",80,0,0,2020-05-02 00:00:00
"1824",8,0,0,2020-05-02 00:00:00
"3101",5,0,0,2020-05-02 00:00:00
"3102",34,0,0,2020-05-02 00:00:00
"3103",30,0,0,2020-05-02 00:00:00
"3105",6,0,0,2020-05-02 00:00:00
"3108",5,0,0,2020-05-02 00:00:00
"3201",5,0,0,2020-05-02 00:00:00
"4201",10,0,0,2020-05-02 00:00:00
"4202",12,0,0,2020-05-02 00:00:00
"4203",8,0,0,2020-05-02 00:00:00
"4302",7,0,0,2020-05-02 00:00:00
"4502",5,0,0,2020-05-02 00:00:00
"4602",5,0,0,2020-05-02 00:00:00
"4603",3,0,0,2020-05-02 00:00:00
"4701",6,0,0,2020-05-02 00:00:00
