"dico","cases","recovered","deaths","date"
"0101",60,0,0,2020-05-14 00:00:00
"0102",87,0,0,2020-05-14 00:00:00
"0103",41,0,0,2020-05-14 00:00:00
"0104",37,0,0,2020-05-14 00:00:00
"0105",324,0,0,2020-05-14 00:00:00
"0106",19,0,0,2020-05-14 00:00:00
"0107",78,0,0,2020-05-14 00:00:00
"0108",92,0,0,2020-05-14 00:00:00
"0109",448,0,0,2020-05-14 00:00:00
"0110",120,0,0,2020-05-14 00:00:00
"0111",17,0,0,2020-05-14 00:00:00
"0112",17,0,0,2020-05-14 00:00:00
"0113",193,0,0,2020-05-14 00:00:00
"0114",32,0,0,2020-05-14 00:00:00
"0115",636,0,0,2020-05-14 00:00:00
"0116",66,0,0,2020-05-14 00:00:00
"0117",41,0,0,2020-05-14 00:00:00
"0118",21,0,0,2020-05-14 00:00:00
"0119",153,0,0,2020-05-14 00:00:00
"0202",9,0,0,2020-05-14 00:00:00
"0205",13,0,0,2020-05-14 00:00:00
"0207",4,0,0,2020-05-14 00:00:00
"0210",68,0,0,2020-05-14 00:00:00
"0211",7,0,0,2020-05-14 00:00:00
"0213",14,0,0,2020-05-14 00:00:00
"0301",68,0,0,2020-05-14 00:00:00
"0302",281,0,0,2020-05-14 00:00:00
"0303",1153,0,0,2020-05-14 00:00:00
"0304",15,0,0,2020-05-14 00:00:00
"0305",23,0,0,2020-05-14 00:00:00
"0306",44,0,0,2020-05-14 00:00:00
"0307",104,0,0,2020-05-14 00:00:00
"0308",668,0,0,2020-05-14 00:00:00
"0309",58,0,0,2020-05-14 00:00:00
"0310",8,0,0,2020-05-14 00:00:00
"0311",34,0,0,2020-05-14 00:00:00
"0312",386,0,0,2020-05-14 00:00:00
"0313",214,0,0,2020-05-14 00:00:00
"0314",104,0,0,2020-05-14 00:00:00
"0401",6,0,0,2020-05-14 00:00:00
"0402",119,0,0,2020-05-14 00:00:00
"0403",6,0,0,2020-05-14 00:00:00
"0405",20,0,0,2020-05-14 00:00:00
"0406",10,0,0,2020-05-14 00:00:00
"0407",19,0,0,2020-05-14 00:00:00
"0408",4,0,0,2020-05-14 00:00:00
"0409",23,0,0,2020-05-14 00:00:00
"0410",4,0,0,2020-05-14 00:00:00
"0411",10,0,0,2020-05-14 00:00:00
"0412",28,0,0,2020-05-14 00:00:00
"0502",5,0,0,2020-05-14 00:00:00
"0503",7,0,0,2020-05-14 00:00:00
"0504",4,0,0,2020-05-14 00:00:00
"0509",4,0,0,2020-05-14 00:00:00
"0601",8,0,0,2020-05-14 00:00:00
"0602",65,0,0,2020-05-14 00:00:00
"0603",564,0,0,2020-05-14 00:00:00
"0604",144,0,0,2020-05-14 00:00:00
"0605",32,0,0,2020-05-14 00:00:00
"0606",10,0,0,2020-05-14 00:00:00
"0607",16,0,0,2020-05-14 00:00:00
"0608",5,0,0,2020-05-14 00:00:00
"0609",16,0,0,2020-05-14 00:00:00
"0610",26,0,0,2020-05-14 00:00:00
"0611",16,0,0,2020-05-14 00:00:00
"0613",21,0,0,2020-05-14 00:00:00
"0614",4,0,0,2020-05-14 00:00:00
"0615",22,0,0,2020-05-14 00:00:00
"0616",33,0,0,2020-05-14 00:00:00
"0617",5,0,0,2020-05-14 00:00:00
"0705",23,0,0,2020-05-14 00:00:00
"0706",7,0,0,2020-05-14 00:00:00
"0709",6,0,0,2020-05-14 00:00:00
"0711",7,0,0,2020-05-14 00:00:00
"0712",8,0,0,2020-05-14 00:00:00
"0801",74,0,0,2020-05-14 00:00:00
"0804",3,0,0,2020-05-14 00:00:00
"0805",60,0,0,2020-05-14 00:00:00
"0807",3,0,0,2020-05-14 00:00:00
"0808",64,0,0,2020-05-14 00:00:00
"0810",12,0,0,2020-05-14 00:00:00
"0811",38,0,0,2020-05-14 00:00:00
"0813",21,0,0,2020-05-14 00:00:00
"0814",30,0,0,2020-05-14 00:00:00
"0816",13,0,0,2020-05-14 00:00:00
"0902",4,0,0,2020-05-14 00:00:00
"0903",6,0,0,2020-05-14 00:00:00
"0905",3,0,0,2020-05-14 00:00:00
"0906",21,0,0,2020-05-14 00:00:00
"0907",22,0,0,2020-05-14 00:00:00
"0908",7,0,0,2020-05-14 00:00:00
"0910",23,0,0,2020-05-14 00:00:00
"0912",13,0,0,2020-05-14 00:00:00
"0913",18,0,0,2020-05-14 00:00:00
"0914",72,0,0,2020-05-14 00:00:00
"1001",36,0,0,2020-05-14 00:00:00
"1002",24,0,0,2020-05-14 00:00:00
"1003",5,0,0,2020-05-14 00:00:00
"1004",4,0,0,2020-05-14 00:00:00
"1005",4,0,0,2020-05-14 00:00:00
"1006",25,0,0,2020-05-14 00:00:00
"1008",4,0,0,2020-05-14 00:00:00
"1009",79,0,0,2020-05-14 00:00:00
"1010",18,0,0,2020-05-14 00:00:00
"1013",3,0,0,2020-05-14 00:00:00
"1014",8,0,0,2020-05-14 00:00:00
"1015",60,0,0,2020-05-14 00:00:00
"1016",9,0,0,2020-05-14 00:00:00
"1101",43,0,0,2020-05-14 00:00:00
"1102",8,0,0,2020-05-14 00:00:00
"1103",53,0,0,2020-05-14 00:00:00
"1104",8,0,0,2020-05-14 00:00:00
"1105",459,0,0,2020-05-14 00:00:00
"1106",1835,0,0,2020-05-14 00:00:00
"1107",576,0,0,2020-05-14 00:00:00
"1108",5,0,0,2020-05-14 00:00:00
"1109",95,0,0,2020-05-14 00:00:00
"1110",297,0,0,2020-05-14 00:00:00
"1111",790,0,0,2020-05-14 00:00:00
"1113",31,0,0,2020-05-14 00:00:00
"1114",286,0,0,2020-05-14 00:00:00
"1115",496,0,0,2020-05-14 00:00:00
"1116",318,0,0,2020-05-14 00:00:00
"1207",8,0,0,2020-05-14 00:00:00
"1214",5,0,0,2020-05-14 00:00:00
"1301",93,0,0,2020-05-14 00:00:00
"1302",22,0,0,2020-05-14 00:00:00
"1303",388,0,0,2020-05-14 00:00:00
"1304",1051,0,0,2020-05-14 00:00:00
"1305",283,0,0,2020-05-14 00:00:00
"1306",909,0,0,2020-05-14 00:00:00
"1307",85,0,0,2020-05-14 00:00:00
"1308",1220,0,0,2020-05-14 00:00:00
"1309",291,0,0,2020-05-14 00:00:00
"1310",323,0,0,2020-05-14 00:00:00
"1311",157,0,0,2020-05-14 00:00:00
"1312",1311,0,0,2020-05-14 00:00:00
"1313",145,0,0,2020-05-14 00:00:00
"1314",374,0,0,2020-05-14 00:00:00
"1315",737,0,0,2020-05-14 00:00:00
"1316",283,0,0,2020-05-14 00:00:00
"1317",1463,0,0,2020-05-14 00:00:00
"1318",143,0,0,2020-05-14 00:00:00
"1401",8,0,0,2020-05-14 00:00:00
"1402",8,0,0,2020-05-14 00:00:00
"1403",16,0,0,2020-05-14 00:00:00
"1404",7,0,0,2020-05-14 00:00:00
"1405",30,0,0,2020-05-14 00:00:00
"1406",46,0,0,2020-05-14 00:00:00
"1407",9,0,0,2020-05-14 00:00:00
"1409",38,0,0,2020-05-14 00:00:00
"1410",6,0,0,2020-05-14 00:00:00
"1414",18,0,0,2020-05-14 00:00:00
"1415",10,0,0,2020-05-14 00:00:00
"1416",86,0,0,2020-05-14 00:00:00
"1418",12,0,0,2020-05-14 00:00:00
"1419",14,0,0,2020-05-14 00:00:00
"1421",28,0,0,2020-05-14 00:00:00
"1501",5,0,0,2020-05-14 00:00:00
