"dico","cases","recovered","deaths","date"
"0101",34,0,0,2020-04-14 00:00:00
"0102",54,0,0,2020-04-14 00:00:00
"0103",18,0,0,2020-04-14 00:00:00
"0104",28,0,0,2020-04-14 00:00:00
"0105",170,0,0,2020-04-14 00:00:00
"0106",8,0,0,2020-04-14 00:00:00
"0107",45,0,0,2020-04-14 00:00:00
"0108",48,0,0,2020-04-14 00:00:00
"0109",279,0,0,2020-04-14 00:00:00
"0110",88,0,0,2020-04-14 00:00:00
"0111",13,0,0,2020-04-14 00:00:00
"0112",6,0,0,2020-04-14 00:00:00
"0113",118,0,0,2020-04-14 00:00:00
"0114",16,0,0,2020-04-14 00:00:00
"0115",435,0,0,2020-04-14 00:00:00
"0116",48,0,0,2020-04-14 00:00:00
"0117",7,0,0,2020-04-14 00:00:00
"0118",13,0,0,2020-04-14 00:00:00
"0119",63,0,0,2020-04-14 00:00:00
"0205",8,0,0,2020-04-14 00:00:00
"0210",27,0,0,2020-04-14 00:00:00
"0213",17,0,0,2020-04-14 00:00:00
"0301",28,0,0,2020-04-14 00:00:00
"0302",141,0,0,2020-04-14 00:00:00
"0303",647,0,0,2020-04-14 00:00:00
"0304",10,0,0,2020-04-14 00:00:00
"0305",9,0,0,2020-04-14 00:00:00
"0306",28,0,0,2020-04-14 00:00:00
"0307",30,0,0,2020-04-14 00:00:00
"0308",219,0,0,2020-04-14 00:00:00
"0309",29,0,0,2020-04-14 00:00:00
"0310",7,0,0,2020-04-14 00:00:00
"0311",15,0,0,2020-04-14 00:00:00
"0312",228,0,0,2020-04-14 00:00:00
"0313",90,0,0,2020-04-14 00:00:00
"0314",26,0,0,2020-04-14 00:00:00
"0402",86,0,0,2020-04-14 00:00:00
"0403",5,0,0,2020-04-14 00:00:00
"0405",18,0,0,2020-04-14 00:00:00
"0406",4,0,0,2020-04-14 00:00:00
"0407",17,0,0,2020-04-14 00:00:00
"0409",22,0,0,2020-04-14 00:00:00
"0410",5,0,0,2020-04-14 00:00:00
"0411",8,0,0,2020-04-14 00:00:00
"0412",10,0,0,2020-04-14 00:00:00
"0503",5,0,0,2020-04-14 00:00:00
"0601",4,0,0,2020-04-14 00:00:00
"0602",31,0,0,2020-04-14 00:00:00
"0603",293,0,0,2020-04-14 00:00:00
"0604",43,0,0,2020-04-14 00:00:00
"0605",14,0,0,2020-04-14 00:00:00
