"dico","cases","recovered","deaths","date"
"0101",60,0,0,2020-05-12 00:00:00
"0102",87,0,0,2020-05-12 00:00:00
"0103",40,0,0,2020-05-12 00:00:00
"0104",37,0,0,2020-05-12 00:00:00
"0105",313,0,0,2020-05-12 00:00:00
"0106",19,0,0,2020-05-12 00:00:00
"0107",76,0,0,2020-05-12 00:00:00
"0108",90,0,0,2020-05-12 00:00:00
"0109",446,0,0,2020-05-12 00:00:00
"0110",118,0,0,2020-05-12 00:00:00
"0111",17,0,0,2020-05-12 00:00:00
"0112",17,0,0,2020-05-12 00:00:00
"0113",193,0,0,2020-05-12 00:00:00
"0114",32,0,0,2020-05-12 00:00:00
"0115",635,0,0,2020-05-12 00:00:00
"0116",66,0,0,2020-05-12 00:00:00
"0117",41,0,0,2020-05-12 00:00:00
"0118",20,0,0,2020-05-12 00:00:00
"0119",151,0,0,2020-05-12 00:00:00
"0202",9,0,0,2020-05-12 00:00:00
"0205",12,0,0,2020-05-12 00:00:00
"0207",4,0,0,2020-05-12 00:00:00
"0210",68,0,0,2020-05-12 00:00:00
"0211",7,0,0,2020-05-12 00:00:00
"0213",15,0,0,2020-05-12 00:00:00
"0301",68,0,0,2020-05-12 00:00:00
"0302",279,0,0,2020-05-12 00:00:00
"0303",1153,0,0,2020-05-12 00:00:00
"0304",15,0,0,2020-05-12 00:00:00
"0305",23,0,0,2020-05-12 00:00:00
"0306",44,0,0,2020-05-12 00:00:00
"0307",104,0,0,2020-05-12 00:00:00
"0308",663,0,0,2020-05-12 00:00:00
"0309",58,0,0,2020-05-12 00:00:00
"0310",8,0,0,2020-05-12 00:00:00
"0311",34,0,0,2020-05-12 00:00:00
"0312",386,0,0,2020-05-12 00:00:00
"0313",214,0,0,2020-05-12 00:00:00
"0314",101,0,0,2020-05-12 00:00:00
"0401",6,0,0,2020-05-12 00:00:00
"0402",119,0,0,2020-05-12 00:00:00
"0403",6,0,0,2020-05-12 00:00:00
"0405",20,0,0,2020-05-12 00:00:00
"0406",10,0,0,2020-05-12 00:00:00
"0407",19,0,0,2020-05-12 00:00:00
"0408",4,0,0,2020-05-12 00:00:00
"0409",23,0,0,2020-05-12 00:00:00
"0410",3,0,0,2020-05-12 00:00:00
"0411",10,0,0,2020-05-12 00:00:00
"0412",28,0,0,2020-05-12 00:00:00
"0502",5,0,0,2020-05-12 00:00:00
"0503",7,0,0,2020-05-12 00:00:00
"0504",4,0,0,2020-05-12 00:00:00
"0509",4,0,0,2020-05-12 00:00:00
"0601",8,0,0,2020-05-12 00:00:00
"0602",65,0,0,2020-05-12 00:00:00
"0603",561,0,0,2020-05-12 00:00:00
"0604",143,0,0,2020-05-12 00:00:00
"0605",32,0,0,2020-05-12 00:00:00
"0606",10,0,0,2020-05-12 00:00:00
"0607",16,0,0,2020-05-12 00:00:00
"0608",5,0,0,2020-05-12 00:00:00
"0609",16,0,0,2020-05-12 00:00:00
"0610",26,0,0,2020-05-12 00:00:00
"0611",11,0,0,2020-05-12 00:00:00
"0613",20,0,0,2020-05-12 00:00:00
"0614",4,0,0,2020-05-12 00:00:00
"0615",22,0,0,2020-05-12 00:00:00
"0616",33,0,0,2020-05-12 00:00:00
"0617",5,0,0,2020-05-12 00:00:00
"0705",23,0,0,2020-05-12 00:00:00
"0706",7,0,0,2020-05-12 00:00:00
"0709",6,0,0,2020-05-12 00:00:00
"0711",7,0,0,2020-05-12 00:00:00
"0712",8,0,0,2020-05-12 00:00:00
"0801",74,0,0,2020-05-12 00:00:00
"0804",3,0,0,2020-05-12 00:00:00
"0805",60,0,0,2020-05-12 00:00:00
"0807",3,0,0,2020-05-12 00:00:00
"0808",64,0,0,2020-05-12 00:00:00
"0810",12,0,0,2020-05-12 00:00:00
"0811",38,0,0,2020-05-12 00:00:00
"0813",21,0,0,2020-05-12 00:00:00
"0814",30,0,0,2020-05-12 00:00:00
"0816",13,0,0,2020-05-12 00:00:00
"0902",4,0,0,2020-05-12 00:00:00
"0903",6,0,0,2020-05-12 00:00:00
"0905",3,0,0,2020-05-12 00:00:00
"0906",21,0,0,2020-05-12 00:00:00
"0907",21,0,0,2020-05-12 00:00:00
"0908",7,0,0,2020-05-12 00:00:00
"0910",23,0,0,2020-05-12 00:00:00
"0912",13,0,0,2020-05-12 00:00:00
"0913",18,0,0,2020-05-12 00:00:00
"0914",72,0,0,2020-05-12 00:00:00
"1001",31,0,0,2020-05-12 00:00:00
"1002",24,0,0,2020-05-12 00:00:00
"1003",5,0,0,2020-05-12 00:00:00
"1004",4,0,0,2020-05-12 00:00:00
"1005",4,0,0,2020-05-12 00:00:00
"1006",24,0,0,2020-05-12 00:00:00
"1008",4,0,0,2020-05-12 00:00:00
"1009",79,0,0,2020-05-12 00:00:00
"1010",18,0,0,2020-05-12 00:00:00
"1013",3,0,0,2020-05-12 00:00:00
"1014",8,0,0,2020-05-12 00:00:00
"1015",60,0,0,2020-05-12 00:00:00
"1016",9,0,0,2020-05-12 00:00:00
"1101",42,0,0,2020-05-12 00:00:00
"1102",7,0,0,2020-05-12 00:00:00
"1103",49,0,0,2020-05-12 00:00:00
"1104",7,0,0,2020-05-12 00:00:00
"1105",446,0,0,2020-05-12 00:00:00
"1106",1791,0,0,2020-05-12 00:00:00
"1107",536,0,0,2020-05-12 00:00:00
"1108",5,0,0,2020-05-12 00:00:00
"1109",91,0,0,2020-05-12 00:00:00
"1110",288,0,0,2020-05-12 00:00:00
"1111",790,0,0,2020-05-12 00:00:00
"1113",31,0,0,2020-05-12 00:00:00
"1114",264,0,0,2020-05-12 00:00:00
"1115",458,0,0,2020-05-12 00:00:00
"1116",301,0,0,2020-05-12 00:00:00
"1207",8,0,0,2020-05-12 00:00:00
"1214",5,0,0,2020-05-12 00:00:00
"1301",92,0,0,2020-05-12 00:00:00
"1302",22,0,0,2020-05-12 00:00:00
"1303",385,0,0,2020-05-12 00:00:00
"1304",1050,0,0,2020-05-12 00:00:00
"1305",271,0,0,2020-05-12 00:00:00
"1306",909,0,0,2020-05-12 00:00:00
"1307",84,0,0,2020-05-12 00:00:00
"1308",1216,0,0,2020-05-12 00:00:00
"1309",290,0,0,2020-05-12 00:00:00
"1310",320,0,0,2020-05-12 00:00:00
"1311",156,0,0,2020-05-12 00:00:00
"1312",1304,0,0,2020-05-12 00:00:00
"1313",144,0,0,2020-05-12 00:00:00
"1314",373,0,0,2020-05-12 00:00:00
"1315",737,0,0,2020-05-12 00:00:00
"1316",281,0,0,2020-05-12 00:00:00
"1317",1458,0,0,2020-05-12 00:00:00
"1318",142,0,0,2020-05-12 00:00:00
"1401",8,0,0,2020-05-12 00:00:00
"1402",8,0,0,2020-05-12 00:00:00
"1403",15,0,0,2020-05-12 00:00:00
"1404",7,0,0,2020-05-12 00:00:00
"1405",28,0,0,2020-05-12 00:00:00
"1406",46,0,0,2020-05-12 00:00:00
"1407",9,0,0,2020-05-12 00:00:00
"1409",38,0,0,2020-05-12 00:00:00
"1410",6,0,0,2020-05-12 00:00:00
"1414",16,0,0,2020-05-12 00:00:00
"1415",10,0,0,2020-05-12 00:00:00
"1416",84,0,0,2020-05-12 00:00:00
"1418",12,0,0,2020-05-12 00:00:00
"1419",13,0,0,2020-05-12 00:00:00
"1421",28,0,0,2020-05-12 00:00:00
"1501",5,0,0,2020-05-12 00:00:00
"1502",18,0,0,2020-05-12 00:00:00
"1503",278,0,0,2020-05-12 00:00:00
"1504",144,0,0,2020-05-12 00:00:00
"1505",10,0,0,2020-05-12 00:00:00
"1506",101,0,0,2020-05-12 00:00:00
"1507",91,0,0,2020-05-12 00:00:00
"1508",20,0,0,2020-05-12 00:00:00
"1509",16,0,0,2020-05-12 00:00:00
"1510",199,0,0,2020-05-12 00:00:00
"1511",23,0,0,2020-05-12 00:00:00
"1512",68,0,0,2020-05-12 00:00:00
"1601",69,0,0,2020-05-12 00:00:00
"1602",16,0,0,2020-05-12 00:00:00
"1603",54,0,0,2020-05-12 00:00:00
"1604",110,0,0,2020-05-12 00:00:00
"1605",7,0,0,2020-05-12 00:00:00
"1606",6,0,0,2020-05-12 00:00:00
"1607",27,0,0,2020-05-12 00:00:00
"1608",12,0,0,2020-05-12 00:00:00
"1609",176,0,0,2020-05-12 00:00:00
"1610",7,0,0,2020-05-12 00:00:00
"1701",4,0,0,2020-05-12 00:00:00
"1703",26,0,0,2020-05-12 00:00:00
"1707",19,0,0,2020-05-12 00:00:00
"1708",59,0,0,2020-05-12 00:00:00
"1709",3,0,0,2020-05-12 00:00:00
"1710",7,0,0,2020-05-12 00:00:00
"1711",3,0,0,2020-05-12 00:00:00
"1712",6,0,0,2020-05-12 00:00:00
"1713",4,0,0,2020-05-12 00:00:00
"1714",150,0,0,2020-05-12 00:00:00
"1802",11,0,0,2020-05-12 00:00:00
"1803",104,0,0,2020-05-12 00:00:00
"1804",19,0,0,2020-05-12 00:00:00
"1805",37,0,0,2020-05-12 00:00:00
"1806",77,0,0,2020-05-12 00:00:00
"1807",13,0,0,2020-05-12 00:00:00
"1808",11,0,0,2020-05-12 00:00:00
"1809",19,0,0,2020-05-12 00:00:00
"1810",12,0,0,2020-05-12 00:00:00
"1813",63,0,0,2020-05-12 00:00:00
"1814",9,0,0,2020-05-12 00:00:00
"1816",9,0,0,2020-05-12 00:00:00
"1817",8,0,0,2020-05-12 00:00:00
"1818",6,0,0,2020-05-12 00:00:00
"1821",13,0,0,2020-05-12 00:00:00
"1823",99,0,0,2020-05-12 00:00:00
"1824",8,0,0,2020-05-12 00:00:00
"3101",4,0,0,2020-05-12 00:00:00
"3102",38,0,0,2020-05-12 00:00:00
"3103",26,0,0,2020-05-12 00:00:00
"3105",6,0,0,2020-05-12 00:00:00
"3108",5,0,0,2020-05-12 00:00:00
"3201",4,0,0,2020-05-12 00:00:00
"4201",9,0,0,2020-05-12 00:00:00
"4202",17,0,0,2020-05-12 00:00:00
"4203",8,0,0,2020-05-12 00:00:00
"4302",7,0,0,2020-05-12 00:00:00
"4502",5,0,0,2020-05-12 00:00:00
"4602",5,0,0,2020-05-12 00:00:00
"4603",3,0,0,2020-05-12 00:00:00
"4701",6,0,0,2020-05-12 00:00:00
